id,encuestador,archivo_origen,pregunta_num,pregunta_origen,texto,num_palabras,etiqueta,pos_score,neg_score,evidencia_pos,evidencia_neg
texto_0381,jair,jair_pregunta1_respuesta030.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Se puede decir que no también pero tampoco tan mal, el tiempo en la escuela puede ser divertido y algunas materias son muy chéveres. Sin embargo, todo se vuelve aburrido cuando cada clase es siempre lo mismo: copiar, llenar páginas de libros y acumular tareas. Yo entiendo que eso es necesario, pero los profesores deberían hacer cosas más divertidas y juegos que nos ayuden a aprender mejor. Aunque los libros sean caros, la verdad es que uno se cansa de hacer siempre lo mismo. Para la mayoría, el único momento divertido es el descanso, porque podemos movernos, jugar, hablar y recargar energías. Por otro lado, el tiempo que nos queda en casa es demasiado corto. Muchas veces regresamos con tantas tareas que no nos queda tiempo ni para dormir bien, jugar o estar con la familia. Pasamos casi siete horas al día sentados en una silla; llegar a casa agotados y seguir pensando en deberes nos quita, literalmente, tiempo para prestar atención a cómo estamos nosotros o cómo nos sentimos.",170,mixto,9,8,"divertido, chéveres, necesario, divertidas, aprender, divertido, jugar, bien, jugar","deberían hacer, mal, aburrido, cansa, demasiado, corto, quita"
texto_0382,jair,jair_pregunta1_respuesta031.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"En mi opinión, el tiempo de escuela y de casa están bien proporcionados, el problema viene cuando hay muchas tareas y peor si se juntan con las evaluaciones, haciendo que no tengamos suficiente tiempo para estudiar y hacer las tareas.",40,mixto,1,1,bien,problema
texto_0383,jair,jair_pregunta2_respuesta001.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que ponen muchas tareas y proyectos. Por lo que casi no me queda tiempo libre, además no me parece que nos pongan tareas en semana de exámenes, y por ultimo me parece que ponen demasiados exámenes para el mismo día.",42,desagradable,0,5,,"no me queda, casi no me, demasiados"
texto_0384,jair,jair_pregunta2_respuesta002.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece mal porque se pasan con las tareas y yo no tengo todo el tiempo para hacer tareas.,19,desagradable,0,3,,"no tengo, mal"
texto_0385,jair,jair_pregunta2_respuesta003.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas deben ser para el colegio y los proyectos deberían darnos el dinero para hacerlo y las evaluaciones que no los hagan después de volver de vacaciones.,28,desagradable,0,2,,deberían darnos
texto_0386,jair,jair_pregunta2_respuesta004.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Que no es necesario ponerlos ya que para eso esta el colegio para hacerlas aquí.,15,placentero,1,0,necesario,
texto_0388,jair,jair_pregunta2_respuesta006.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Horrible, me dan ganas de salirme del colegio, es súper excesivo todo, horroroso y cansa a veces ni me da tiempo de hacer nada de cosa me baño y como.",30,desagradable,0,2,,"excesivo, cansa"
texto_0392,jair,jair_pregunta2_respuesta010.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me siento muy pesado en hacer tareas, todos los días.",10,desagradable,0,1,,pesado
texto_0393,jair,jair_pregunta2_respuesta011.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Bueno, siento que muchas tareas nos benefician en nuestro aprendizaje, pero en exceso es malo. Es lo que deja algunas veces.",21,placentero,1,0,benefician,
texto_0394,jair,jair_pregunta2_respuesta012.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Considero que la cantidad de tareas y evaluaciones me genera mucho estrés.,12,desagradable,0,1,,estrés
texto_0395,jair,jair_pregunta2_respuesta013.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Muy mal porque nos ponen muchas tareas, proyectos y evaluaciones y eso cansa mucho.",14,desagradable,0,2,,"mal, cansa"
texto_0396,jair,jair_pregunta2_respuesta014.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La mayoría de las veces no es agotador.,8,desagradable,0,1,,agotador
texto_0398,jair,jair_pregunta2_respuesta016.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",A veces me siento cansada porque a veces son muchas y mas el colegio el estudio me canso.,18,desagradable,0,1,,cansada
texto_0399,jair,jair_pregunta2_respuesta017.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Pues está bien, pero algunas veces nos ponen como 7 tareas, entonces es un poco abrumador.",16,mixto,1,1,bien,poco
texto_0400,jair,jair_pregunta2_respuesta018.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Considero que está bien.,4,placentero,1,0,bien,
texto_0401,jair,jair_pregunta2_respuesta019.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Algunas veces las tareas y exposiciones son muchas, que no alcanzo a hacerlas todas, pero no es demasiado frecuente.",19,desagradable,0,1,,demasiado
texto_0402,jair,jair_pregunta2_respuesta020.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Que es aceptable.,3,placentero,1,0,aceptable,
texto_0405,jair,jair_pregunta2_respuesta023.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Pienso que, en algunas ocasiones, la cantidad de tareas, proyectos y evaluaciones es muy alta, especialmente cuando coinciden en la misma semana. Considero que una mejor distribución de las actividades ayudaría a aprender con menos estrés y a organizar mejor el tiempo.",42,mixto,1,1,aprender,estrés
texto_0406,jair,jair_pregunta2_respuesta024.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Bueno yo pienso que a veces la cantidad de tareas, proyectos y evaluaciones es muy alta, y como casi siempre son para entregarlas la misma semana. Yo opino que deberían tener una mejor organización o distribución de las actividades para no sobrecargarnos y así nos quede un poquito de tiempo libre para dedicarnos a otro tipo de actividades extra que favorecen nuestra formación integral como la práctica de algún deporte, aprender otro idioma o aprender a tocar un instrumento.",79,mixto,2,2,"aprender, aprender",deberían tener
texto_0407,jair,jair_pregunta2_respuesta025.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Realmente, nos dejas mucha tarea, muchas veces nos cargan con demasiado deber y la verdad a veces se nos junta todo y la verdad es agobiante.",26,desagradable,0,1,,demasiado
texto_0408,jair,jair_pregunta2_respuesta026.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","No me siento a gusto con las tareas a veces dejan muchas páginas para hacer y no me da tiempo porque como voy a practica no me da tiempo para hacerlas y además cuando dejan varias páginas tenemos que leer como 5 páginas y es mucho cansancio porque hacer páginas, averiguar, etc. Es mucho cansancio con las tareas que nos ponen.",61,desagradable,0,2,,no me siento a gusto
texto_0409,jair,jair_pregunta2_respuesta027.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Mi opinión es que no se deben dejar tareas en tiempos de exámenes, ya que tenemos que estudiar para las pruebas y en algunas ocasiones colocan otras actividades que necesitan de tiempos extras, me gustaría no tener actividades adicionales además de los exámenes y pruebas que hacemos durante la semana de exámenes e intermedios.",54,desagradable,0,2,,me gustaría
texto_0410,jair,jair_pregunta2_respuesta028.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Pienso que la cantidad de tareas, proyectos y evaluaciones es muy alta. En algunas ocasiones se juntan muchas actividades al mismo tiempo, lo que hace que me sienta muy atareada y bajo presión. Me gustaría que hubiera una mejor organización para tener tiempo de cumplir con las responsabilidades sin sentir tanto estrés.",52,mixto,1,4,cumplir,"me gustaría, presión, estrés"
texto_0411,jair,jair_pregunta2_respuesta029.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","En mi opinión, las actividades académicas son muchas y requieren bastante tiempo para realizarlas bien. A veces siento que no alcanzo a terminar todo con la dedicación que quisiera, porque mientras estoy haciendo una tarea ya tengo que preocuparme por la siguiente. Eso hace que me sienta muy presionada y que se me dificulte organizarme con todas las materias.",59,mixto,1,3,bien,"quisiera, presionada"
texto_0412,jair,jair_pregunta2_respuesta030.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Está muy mal. No que no pongan tareas, obvio sí pueden, pero sin pasarse del límite. Excederse de páginas no es justo; con 2 o 3 páginas que realicemos está bien, pero 6 páginas son ya muchas y 9 peor. A veces, por tantas tareas, nos estresamos demasiado, nos aturden y no sabemos ni por dónde comenzar. Se juntan demasiadas cosas para el mismo día (exposiciones, actividades, trabajos, dramatizados) y uno dice: ""¡ey ya, basta de tanta tarea, nos quieren matar!"". Hay veces que uno se enoja, se aburre y no quiere ni ir al colegio por demasiado estrés, porque después de venir de estudiar, debemos sentarnos otra vez y no podemos ni respirar. Con las evaluaciones de casi dos semanas es igual de injusto. Nos parece mal que coloquen dos exámenes crueles juntos en un mismo día; terminamos uno y comenzamos el otro sin dejarnos ni descansar o repasar. Aceptamos que sea por lo menos uno a la primera hora y el segundo como a la quinta o sexta hora. Para rematar, ahora estamos peor: nos están diciendo que los exámenes del tercer periodo van a ser de todos los periodos anteriores. Ese examen va a estar de vida o muerte; una prueba de 35 preguntas es una cosa catastrófica.",211,mixto,1,8,bien,"mal, demasiado, demasiadas, aburre, demasiado, estrés, injusto, mal"
texto_0413,jair,jair_pregunta2_respuesta031.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Yo opino, de que a veces el número de tareas es excesivo, y como ya dije antes, es peor con las evaluaciones, no pueden esperar que hagamos 3 o más tareas mientras estudiamos para nuestros exámenes, y muchas a veces se juntan dos exámenes difíciles el mismo día y es difícil concentrarse mientras ves que hay 4 tareas pendientes para mañana.",61,desagradable,0,3,,"excesivo, difíciles, difícil"
texto_0414,jorge,Jorge_Gomez_Estudiante_1.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Siento que paso mucho tiempo en la escuela y me queda poco tiempo libre para descansar,16,desagradable,0,1,,poco
texto_0415,jorge,Jorge_Gomez_Estudiante_10.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Me siento muy bien ya que en ambos lugares puedo aprender,11,placentero,2,0,"bien, aprender",
texto_0416,jorge,Jorge_Gomez_Estudiante_11.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Me siento bien con el tiempo que paso en la escuela aunque a veces me gustaría tener un poco más de tiempo libre en casa para descansar hacer actividades que me gustan y pasar tiempo con mi familia,38,mixto,1,3,bien,"me gustaría, poco"
texto_0417,jorge,Jorge_Gomez_Estudiante_12.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Me siento bien con el tiempo que paso en la escuela aunque a veces me gustaría tener un poco más de tiempo libre en casa para descansar hacer actividades que me gustan y pasar tiempo con mi familia Pienso que a veces es demasiado porque muchas tareas y evaluaciones juntas pueden generar estrés. Aunque entiendo que son importantes para aprender sería mejor tener una mejor organización para poder realizarlas con más tranquilidad,72,mixto,3,5,"bien, importantes, aprender","me gustaría, poco, demasiado, estrés"
texto_0418,jorge,Jorge_Gomez_Estudiante_13.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Me siento obligado a cumplir con el estudio y en casa me siento obligado igual porque tengo que cumplir con mis actividades,22,placentero,2,0,"cumplir, cumplir",
texto_0419,jorge,Jorge_Gomez_Estudiante_14.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Me siento muy bien porque me gusta el ambiente,9,placentero,2,0,"bien, gusta",
texto_0420,jorge,Jorge_Gomez_Estudiante_15.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Se siente bien con el tiempo que pasó en la escuela aunque a veces me gustaría tener un poco mas de tiempo libre en casa para descansar hacer actividades que me gustan y pasar tiempo con mi familia,38,mixto,1,3,bien,"me gustaría, poco"
texto_0421,jorge,Jorge_Gomez_Estudiante_16.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Siento qué el tiempo que pasó en la escuela pasa lento mientras que el tiempo que me queda para descansar pasa rápido siento que no puedo descansar muy bien,29,mixto,1,2,bien,no puedo
texto_0422,jorge,Jorge_Gomez_Estudiante_17.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Respecto al tiempo que paso en la escuela me siento un poco alegre en el sentido de que estoy con mis amigos y ala ves un poco estresado por qué en mi salón la mayoría hacen mucho ruido al momento de hablar y al respecto en el tiempo que me queda en mi casa me siento alegre por qué estoy con mi familia y más libre al momento de expresarme y actuar,72,desagradable,0,3,,"poco, poco, estresado"
texto_0423,jorge,Jorge_Gomez_Estudiante_18.txt,general,"Respuesta general (mezcla ambos temas, sin separación clara en el archivo original)",Bueno en la escuela me siento bien porque aprendo y tengo a mis compañeros,14,placentero,2,0,"bien, aprendo",
